Sample	Genome	Mean	Trimmed Mean	Covered Bases	Variance	Length	Count	Reads_per_base	RPKM	TPM	Total_RNA_Reads
1075-01_4	Consensus_4	0	0	0	0	764	0	0	0	0	805256
1075-01_4	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	805256
1075-01_4	Consensus_5	0	0	0	0	728	0	0	0	0	805256
1075-01_4	Consensus_6	0	0	0	0	745	0	0	0	0	805256
1075-01_4	Consensus_7	0	0	0	0	716	0	0	0	0	805256
1075-01_4	Consensus_8	0	0	0	0	700	0	0	0	0	805256
1075-01_4	Consensus_9	0	0	0	0	825	0	0	0	0	805256
1075-01_4	Consensus_10	0	0	0	0	796	0	0	0	0	805256
1075-01_5	Consensus_1	0	0	0	0	691	0	0	0	0	9446398
1075-01_5	Consensus_2	0	0	0	0	710	0	0	0	0	9446398
1075-01_5	Consensus_3	0	0	0	0	744	0	0	0	0	9446398
1075-01_5	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9446398
1075-01_5	Consensus_4	0	0	0	0	764	0	0	0	0	9446398
1075-01_5	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9446398
1075-01_5	Consensus_5	0	0	0	0	728	0	0	0	0	9446398
1075-01_5	Consensus_6	0	0	0	0	745	0	0	0	0	9446398
1075-01_5	Consensus_7	0	0	0	0	716	0	0	0	0	9446398
1075-01_5	Consensus_8	0	0	0	0	700	0	0	0	0	9446398
1075-01_5	Consensus_9	0	0	0	0	825	0	0	0	0	9446398
1075-01_5	Consensus_10	0	0	0	0	796	0	0	0	0	9446398
1075-01_9	Consensus_1	0	0	0	0	691	0	0	0	0	14751412
1075-01_9	Consensus_2	0	0	0	0	710	0	0	0	0	14751412
1075-01_9	Consensus_3	0	0	0	0	744	0	0	0	0	14751412
1075-01_9	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	14751412
1075-01_9	Consensus_4	0	0	0	0	764	0	0	0	0	14751412
1075-01_9	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	14751412
1075-01_9	Consensus_5	0	0	0	0	728	0	0	0	0	14751412
1075-01_9	Consensus_6	0	0	0	0	745	0	0	0	0	14751412
1075-01_9	Consensus_7	0	0	0	0	716	0	0	0	0	14751412
1075-01_9	Consensus_8	0	0	0	0	700	0	0	0	0	14751412
1075-01_9	Consensus_9	0	0	0	0	825	0	0	0	0	14751412
1075-01_9	Consensus_10	0	0	0	0	796	0	0	0	0	14751412
1083-01_10	Consensus_1	0	0	0	0	691	0	0	0	0	12578588
1083-01_10	Consensus_2	0	0	0	0	710	0	0	0	0	12578588
1083-01_10	Consensus_3	0	0	0	0	744	0	0	0	0	12578588
1083-01_10	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12578588
1083-01_10	Consensus_4	0	0	0	0	764	0	0	0	0	12578588
1083-01_10	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12578588
1083-01_10	Consensus_5	0	0	0	0	728	0	0	0	0	12578588
1083-01_10	Consensus_6	0	0	0	0	745	0	0	0	0	12578588
1083-01_10	Consensus_7	0	0	0	0	716	0	0	0	0	12578588
1083-01_10	Consensus_8	0	0	0	0	700	0	0	0	0	12578588
1083-01_10	Consensus_9	0	0	0	0	825	0	0	0	0	12578588
1083-01_10	Consensus_10	0	0	0	0	796	0	0	0	0	12578588
1083-01_11	Consensus_1	0	0	0	0	691	0	0	0	0	16515100
1083-01_11	Consensus_2	0	0	0	0	710	0	0	0	0	16515100
1083-01_11	Consensus_3	0	0	0	0	744	0	0	0	0	16515100
1083-01_11	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	16515100
1083-01_11	Consensus_4	0	0	0	0	764	0	0	0	0	16515100
1083-01_11	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	16515100
1083-01_11	Consensus_5	0	0	0	0	728	0	0	0	0	16515100
1083-01_11	Consensus_6	0	0	0	0	745	0	0	0	0	16515100
1083-01_11	Consensus_7	0	0	0	0	716	0	0	0	0	16515100
1083-01_11	Consensus_8	0	0	0	0	700	0	0	0	0	16515100
1083-01_11	Consensus_9	0	0	0	0	825	0	0	0	0	16515100
1083-01_11	Consensus_10	0	0	0	0	796	0	0	0	0	16515100
1083-01_12	Consensus_1	0	0	0	0	691	0	0	0	0	10110310
1083-01_12	Consensus_2	0	0	0	0	710	0	0	0	0	10110310
1083-01_12	Consensus_3	0	0	0	0	744	0	0	0	0	10110310
1083-01_12	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10110310
1083-01_12	Consensus_4	0	0	0	0	764	0	0	0	0	10110310
1083-01_12	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10110310
1083-01_12	Consensus_5	0	0	0	0	728	0	0	0	0	10110310
1083-01_12	Consensus_6	0	0	0	0	745	0	0	0	0	10110310
1083-01_12	Consensus_7	0	0	0	0	716	0	0	0	0	10110310
1083-01_12	Consensus_8	0	0	0	0	700	0	0	0	0	10110310
1083-01_12	Consensus_9	0	0	0	0	825	0	0	0	0	10110310
1083-01_12	Consensus_10	0	0	0	0	796	0	0	0	0	10110310
1083-01_13	Consensus_1	0	0	0	0	691	0	0	0	0	11745254
1083-01_13	Consensus_2	0	0	0	0	710	0	0	0	0	11745254
1083-01_13	Consensus_3	0	0	0	0	744	0	0	0	0	11745254
1083-01_13	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	11745254
1083-01_13	Consensus_4	0	0	0	0	764	0	0	0	0	11745254
1083-01_13	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	11745254
1083-01_13	Consensus_5	0	0	0	0	728	0	0	0	0	11745254
1083-01_13	Consensus_6	0	0	0	0	745	0	0	0	0	11745254
1083-01_13	Consensus_7	0	0	0	0	716	0	0	0	0	11745254
1083-01_13	Consensus_8	0	0	0	0	700	0	0	0	0	11745254
1083-01_13	Consensus_9	0	0	0	0	825	0	0	0	0	11745254
1083-01_13	Consensus_10	0	0	0	0	796	0	0	0	0	11745254
1083-01_14	Consensus_1	0	0	0	0	691	0	0	0	0	8488546
1083-01_14	Consensus_2	0	0	0	0	710	0	0	0	0	8488546
1083-01_14	Consensus_3	0	0	0	0	744	0	0	0	0	8488546
1083-01_14	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	8488546
1083-01_14	Consensus_4	0	0	0	0	764	0	0	0	0	8488546
1083-01_14	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	8488546
1083-01_14	Consensus_5	0	0	0	0	728	0	0	0	0	8488546
1083-01_14	Consensus_6	0	0	0	0	745	0	0	0	0	8488546
1083-01_14	Consensus_7	0	0	0	0	716	0	0	0	0	8488546
1083-01_14	Consensus_8	0	0	0	0	700	0	0	0	0	8488546
1083-01_14	Consensus_9	0	0	0	0	825	0	0	0	0	8488546
1083-01_14	Consensus_10	0	0	0	0	796	0	0	0	0	8488546
1083-01_15	Consensus_1	0	0	0	0	691	0	0	0	0	16
1083-01_15	Consensus_2	0	0	0	0	710	0	0	0	0	16
1083-01_15	Consensus_3	0	0	0	0	744	0	0	0	0	16
1083-01_15	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	16
1083-01_15	Consensus_4	0	0	0	0	764	0	0	0	0	16
1083-01_15	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	16
1083-01_15	Consensus_5	0	0	0	0	728	0	0	0	0	16
1083-01_15	Consensus_6	0	0	0	0	745	0	0	0	0	16
1083-01_15	Consensus_7	0	0	0	0	716	0	0	0	0	16
1083-01_15	Consensus_8	0	0	0	0	700	0	0	0	0	16
1083-01_15	Consensus_9	0	0	0	0	825	0	0	0	0	16
1083-01_15	Consensus_10	0	0	0	0	796	0	0	0	0	16
1083-01_16	Consensus_1	0	0	0	0	691	0	0	0	0	9061172
1083-01_16	Consensus_2	0	0	0	0	710	0	0	0	0	9061172
1083-01_16	Consensus_3	0	0	0	0	744	0	0	0	0	9061172
1083-01_16	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	9061172
1083-01_16	Consensus_4	0	0	0	0	764	0	0	0	0	9061172
1083-01_16	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	9061172
1083-01_16	Consensus_5	0	0	0	0	728	0	0	0	0	9061172
1083-01_16	Consensus_6	0	0	0	0	745	0	0	0	0	9061172
1083-01_16	Consensus_7	0	0	0	0	716	0	0	0	0	9061172
1083-01_16	Consensus_8	0	0	0	0	700	0	0	0	0	9061172
1083-01_16	Consensus_9	0	0	0	0	825	0	0	0	0	9061172
1083-01_16	Consensus_10	0	0	0	0	796	0	0	0	0	9061172
1083-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	1068626
1083-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	1068626
1083-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	1068626
1083-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	1068626
1083-01_2	Consensus_4	0	0	0	0	764	0	0	0	0	1068626
1083-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	1068626
1083-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	1068626
1083-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	1068626
1083-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	1068626
1083-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	1068626
1083-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	1068626
1083-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	1068626
1083-01_3	Consensus_1	0	0	0	0	691	0	0	0	0	12924304
1083-01_3	Consensus_2	0	0	0	0	710	0	0	0	0	12924304
1083-01_3	Consensus_3	0	0	0	0	744	0	0	0	0	12924304
1083-01_3	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12924304
1083-01_3	Consensus_4	0	0	0	0	764	0	0	0	0	12924304
1083-01_3	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12924304
1083-01_3	Consensus_5	0	0	0	0	728	0	0	0	0	12924304
1083-01_3	Consensus_6	0	0	0	0	745	0	0	0	0	12924304
1083-01_3	Consensus_7	0	0	0	0	716	0	0	0	0	12924304
1083-01_3	Consensus_8	0	0	0	0	700	0	0	0	0	12924304
1083-01_3	Consensus_9	0	0	0	0	825	0	0	0	0	12924304
1083-01_3	Consensus_10	0	0	0	0	796	0	0	0	0	12924304
1083-01_4	Consensus_1	0	0	0	0	691	0	0	0	0	11438550
1083-01_4	Consensus_2	0	0	0	0	710	0	0	0	0	11438550
1083-01_4	Consensus_3	0	0	0	0	744	0	0	0	0	11438550
1083-01_4	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	11438550
1083-01_4	Consensus_4	0	0	0	0	764	0	0	0	0	11438550
1083-01_4	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	11438550
1083-01_4	Consensus_5	0	0	0	0	728	0	0	0	0	11438550
1083-01_4	Consensus_6	0	0	0	0	745	0	0	0	0	11438550
1083-01_4	Consensus_7	0	0	0	0	716	0	0	0	0	11438550
1083-01_4	Consensus_8	0	0	0	0	700	0	0	0	0	11438550
1083-01_4	Consensus_9	0	0	0	0	825	0	0	0	0	11438550
1083-01_4	Consensus_10	0	0	0	0	796	0	0	0	0	11438550
1083-01_5	Consensus_1	0	0	0	0	691	0	0	0	0	12527572
1083-01_5	Consensus_2	0	0	0	0	710	0	0	0	0	12527572
1083-01_5	Consensus_3	0	0	0	0	744	0	0	0	0	12527572
1083-01_5	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12527572
1083-01_5	Consensus_4	0	0	0	0	764	0	0	0	0	12527572
1083-01_5	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12527572
1083-01_5	Consensus_5	0	0	0	0	728	0	0	0	0	12527572
1083-01_5	Consensus_6	0	0	0	0	745	0	0	0	0	12527572
1083-01_5	Consensus_7	0	0	0	0	716	0	0	0	0	12527572
1083-01_5	Consensus_8	0	0	0	0	700	0	0	0	0	12527572
1083-01_5	Consensus_9	0	0	0	0	825	0	0	0	0	12527572
1083-01_5	Consensus_10	0	0	0	0	796	0	0	0	0	12527572
1083-01_6	Consensus_1	0	0	0	0	691	0	0	0	0	8709226
1083-01_6	Consensus_2	0	0	0	0	710	0	0	0	0	8709226
1083-01_6	Consensus_3	0	0	0	0	744	0	0	0	0	8709226
1083-01_6	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	8709226
1083-01_6	Consensus_4	0	0	0	0	764	0	0	0	0	8709226
1083-01_6	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	8709226
1083-01_6	Consensus_5	0	0	0	0	728	0	0	0	0	8709226
1083-01_6	Consensus_6	0	0	0	0	745	0	0	0	0	8709226
1083-01_6	Consensus_7	0	0	0	0	716	0	0	0	0	8709226
1083-01_6	Consensus_8	0	0	0	0	700	0	0	0	0	8709226
1083-01_6	Consensus_9	0	0	0	0	825	0	0	0	0	8709226
1083-01_6	Consensus_10	0	0	0	0	796	0	0	0	0	8709226
1083-01_7	Consensus_1	0	0	0	0	691	0	0	0	0	14945460
1083-01_7	Consensus_2	0	0	0	0	710	0	0	0	0	14945460
1083-01_7	Consensus_3	0	0	0	0	744	0	0	0	0	14945460
1083-01_7	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	14945460
1083-01_7	Consensus_4	0	0	0	0	764	0	0	0	0	14945460
1083-01_7	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	14945460
1083-01_7	Consensus_5	0	0	0	0	728	0	0	0	0	14945460
1083-01_7	Consensus_6	0	0	0	0	745	0	0	0	0	14945460
1083-01_7	Consensus_7	0	0	0	0	716	0	0	0	0	14945460
1083-01_7	Consensus_8	0	0	0	0	700	0	0	0	0	14945460
1083-01_7	Consensus_9	0	0	0	0	825	0	0	0	0	14945460
1083-01_7	Consensus_10	0	0	0	0	796	0	0	0	0	14945460
1083-01_8	Consensus_1	0	0	0	0	691	0	0	0	0	10440838
1083-01_8	Consensus_2	0	0	0	0	710	0	0	0	0	10440838
1083-01_8	Consensus_3	0	0	0	0	744	0	0	0	0	10440838
1083-01_8	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10440838
1083-01_8	Consensus_4	0	0	0	0	764	0	0	0	0	10440838
1083-01_8	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10440838
1083-01_8	Consensus_5	0	0	0	0	728	0	0	0	0	10440838
1083-01_8	Consensus_6	0	0	0	0	745	0	0	0	0	10440838
1083-01_8	Consensus_7	0	0	0	0	716	0	0	0	0	10440838
1083-01_8	Consensus_8	0	0	0	0	700	0	0	0	0	10440838
1083-01_8	Consensus_9	0	0	0	0	825	0	0	0	0	10440838
1083-01_8	Consensus_10	0	0	0	0	796	0	0	0	0	10440838
1087-01_10	Consensus_1	0	0	0	0	691	0	0	0	0	20524188
1087-01_10	Consensus_2	0	0	0	0	710	0	0	0	0	20524188
1087-01_10	Consensus_3	0	0	0	0	744	0	0	0	0	20524188
1087-01_10	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	20524188
1087-01_10	Consensus_4	0	0	0	0	764	0	0	0	0	20524188
1087-01_10	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	20524188
1087-01_10	Consensus_5	0	0	0	0	728	0	0	0	0	20524188
1087-01_10	Consensus_6	0	0	0	0	745	0	0	0	0	20524188
1087-01_10	Consensus_7	0	0	0	0	716	0	0	0	0	20524188
1087-01_10	Consensus_8	0	0	0	0	700	0	0	0	0	20524188
1087-01_10	Consensus_9	0	0	0	0	825	0	0	0	0	20524188
1087-01_10	Consensus_10	0	0	0	0	796	0	0	0	0	20524188
1087-01_11	Consensus_1	0	0	0	0	691	0	0	0	0	2685982
1087-01_11	Consensus_2	0	0	0	0	710	0	0	0	0	2685982
1087-01_11	Consensus_3	0	0	0	0	744	0	0	0	0	2685982
1087-01_11	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	2685982
1087-01_11	Consensus_4	0	0	0	0	764	0	0	0	0	2685982
1087-01_11	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	2685982
1087-01_11	Consensus_5	0	0	0	0	728	0	0	0	0	2685982
1087-01_11	Consensus_6	0	0	0	0	745	0	0	0	0	2685982
1087-01_11	Consensus_7	0	0	0	0	716	0	0	0	0	2685982
1087-01_11	Consensus_8	0	0	0	0	700	0	0	0	0	2685982
1087-01_11	Consensus_9	0	0	0	0	825	0	0	0	0	2685982
1087-01_11	Consensus_10	0	0	0	0	796	0	0	0	0	2685982
1087-01_12	Consensus_1	0	0	0	0	691	0	0	0	0	375656
1087-01_12	Consensus_2	0	0	0	0	710	0	0	0	0	375656
1087-01_12	Consensus_3	0	0	0	0	744	0	0	0	0	375656
1087-01_12	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	375656
1087-01_12	Consensus_4	0	0	0	0	764	0	0	0	0	375656
1087-01_12	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	375656
1087-01_12	Consensus_5	0	0	0	0	728	0	0	0	0	375656
1087-01_12	Consensus_6	0	0	0	0	745	0	0	0	0	375656
1087-01_12	Consensus_7	0	0	0	0	716	0	0	0	0	375656
1087-01_12	Consensus_8	0	0	0	0	700	0	0	0	0	375656
1087-01_12	Consensus_9	0	0	0	0	825	0	0	0	0	375656
1087-01_12	Consensus_10	0	0	0	0	796	0	0	0	0	375656
1087-01_13	Consensus_1	0	0	0	0	691	0	0	0	0	14189738
1087-01_13	Consensus_2	0	0	0	0	710	0	0	0	0	14189738
1087-01_13	Consensus_3	0	0	0	0	744	0	0	0	0	14189738
1087-01_13	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	14189738
1087-01_13	Consensus_4	0	0	0	0	764	0	0	0	0	14189738
1087-01_13	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	14189738
1087-01_13	Consensus_5	0	0	0	0	728	0	0	0	0	14189738
1087-01_13	Consensus_6	0	0	0	0	745	0	0	0	0	14189738
1087-01_13	Consensus_7	0	0	0	0	716	0	0	0	0	14189738
1087-01_13	Consensus_8	0	0	0	0	700	0	0	0	0	14189738
1087-01_13	Consensus_9	0	0	0	0	825	0	0	0	0	14189738
1087-01_13	Consensus_10	0	0	0	0	796	0	0	0	0	14189738
1087-01_14	Consensus_1	0	0	0	0	691	0	0	0	0	12276268
1087-01_14	Consensus_2	0	0	0	0	710	0	0	0	0	12276268
1087-01_14	Consensus_3	0	0	0	0	744	0	0	0	0	12276268
1087-01_14	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	12276268
1087-01_14	Consensus_4	0	0	0	0	764	0	0	0	0	12276268
1087-01_14	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	12276268
1087-01_14	Consensus_5	0	0	0	0	728	0	0	0	0	12276268
1087-01_14	Consensus_6	0	0	0	0	745	0	0	0	0	12276268
1087-01_14	Consensus_7	0	0	0	0	716	0	0	0	0	12276268
1087-01_14	Consensus_8	0	0	0	0	700	0	0	0	0	12276268
1087-01_14	Consensus_9	0	0	0	0	825	0	0	0	0	12276268
1087-01_14	Consensus_10	0	0	0	0	796	0	0	0	0	12276268
1087-01_15	Consensus_1	0	0	0	0	691	0	0	0	0	10346942
1087-01_15	Consensus_2	0	0	0	0	710	0	0	0	0	10346942
1087-01_15	Consensus_3	0	0	0	0	744	0	0	0	0	10346942
1087-01_15	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10346942
1087-01_15	Consensus_4	0	0	0	0	764	0	0	0	0	10346942
1087-01_15	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10346942
1087-01_15	Consensus_5	0	0	0	0	728	0	0	0	0	10346942
1087-01_15	Consensus_6	0	0	0	0	745	0	0	0	0	10346942
1087-01_15	Consensus_7	0	0	0	0	716	0	0	0	0	10346942
1087-01_15	Consensus_8	0	0	0	0	700	0	0	0	0	10346942
1087-01_15	Consensus_9	0	0	0	0	825	0	0	0	0	10346942
1087-01_15	Consensus_10	0	0	0	0	796	0	0	0	0	10346942
1087-01_16	Consensus_1	0	0	0	0	691	0	0	0	0	10030294
1087-01_16	Consensus_2	0	0	0	0	710	0	0	0	0	10030294
1087-01_16	Consensus_3	0	0	0	0	744	0	0	0	0	10030294
1087-01_16	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10030294
1087-01_16	Consensus_4	0	0	0	0	764	0	0	0	0	10030294
1087-01_16	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10030294
1087-01_16	Consensus_5	0	0	0	0	728	0	0	0	0	10030294
1087-01_16	Consensus_6	0	0	0	0	745	0	0	0	0	10030294
1087-01_16	Consensus_7	0	0	0	0	716	0	0	0	0	10030294
1087-01_16	Consensus_8	0	0	0	0	700	0	0	0	0	10030294
1087-01_16	Consensus_9	0	0	0	0	825	0	0	0	0	10030294
1087-01_16	Consensus_10	0	0	0	0	796	0	0	0	0	10030294
1087-01_17	Consensus_1	0	0	0	0	691	0	0	0	0	19049458
1087-01_17	Consensus_2	0	0	0	0	710	0	0	0	0	19049458
1087-01_17	Consensus_3	0	0	0	0	744	0	0	0	0	19049458
1087-01_17	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	19049458
1087-01_17	Consensus_4	0	0	0	0	764	0	0	0	0	19049458
1087-01_17	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	19049458
1087-01_17	Consensus_5	0	0	0	0	728	0	0	0	0	19049458
1087-01_17	Consensus_6	0	0	0	0	745	0	0	0	0	19049458
1087-01_17	Consensus_7	0	0	0	0	716	0	0	0	0	19049458
1087-01_17	Consensus_8	0	0	0	0	700	0	0	0	0	19049458
1087-01_17	Consensus_9	0	0	0	0	825	0	0	0	0	19049458
1087-01_17	Consensus_10	0	0	0	0	796	0	0	0	0	19049458
1087-01_18	Consensus_1	0	0	0	0	691	0	0	0	0	16299586
1087-01_18	Consensus_2	0	0	0	0	710	0	0	0	0	16299586
1087-01_18	Consensus_3	0	0	0	0	744	0	0	0	0	16299586
1087-01_18	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	16299586
1087-01_18	Consensus_4	0	0	0	0	764	0	0	0	0	16299586
1087-01_18	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	16299586
1087-01_18	Consensus_5	0	0	0	0	728	0	0	0	0	16299586
1087-01_18	Consensus_6	0	0	0	0	745	0	0	0	0	16299586
1087-01_18	Consensus_7	0	0	0	0	716	0	0	0	0	16299586
1087-01_18	Consensus_8	0	0	0	0	700	0	0	0	0	16299586
1087-01_18	Consensus_9	0	0	0	0	825	0	0	0	0	16299586
1087-01_18	Consensus_10	0	0	0	0	796	0	0	0	0	16299586
1087-01_19	Consensus_1	0	0	0	0	691	0	0	0	0	10162558
1087-01_19	Consensus_2	0	0	0	0	710	0	0	0	0	10162558
1087-01_19	Consensus_3	0	0	0	0	744	0	0	0	0	10162558
1087-01_19	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10162558
1087-01_19	Consensus_4	0	0	0	0	764	0	0	0	0	10162558
1087-01_19	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10162558
1087-01_19	Consensus_5	0	0	0	0	728	0	0	0	0	10162558
1087-01_19	Consensus_6	0	0	0	0	745	0	0	0	0	10162558
1087-01_19	Consensus_7	0	0	0	0	716	0	0	0	0	10162558
1087-01_19	Consensus_8	0	0	0	0	700	0	0	0	0	10162558
1087-01_19	Consensus_9	0	0	0	0	825	0	0	0	0	10162558
1087-01_19	Consensus_10	0	0	0	0	796	0	0	0	0	10162558
1087-01_2	Consensus_1	0	0	0	0	691	0	0	0	0	200810
1087-01_2	Consensus_2	0	0	0	0	710	0	0	0	0	200810
1087-01_2	Consensus_3	0	0	0	0	744	0	0	0	0	200810
1087-01_2	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	200810
1087-01_2	Consensus_4	0	0	0	0	764	0	0	0	0	200810
1087-01_2	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	200810
1087-01_2	Consensus_5	0	0	0	0	728	0	0	0	0	200810
1087-01_2	Consensus_6	0	0	0	0	745	0	0	0	0	200810
1087-01_2	Consensus_7	0	0	0	0	716	0	0	0	0	200810
1087-01_2	Consensus_8	0	0	0	0	700	0	0	0	0	200810
1087-01_2	Consensus_9	0	0	0	0	825	0	0	0	0	200810
1087-01_2	Consensus_10	0	0	0	0	796	0	0	0	0	200810
1087-01_20	Consensus_1	0	0	0	0	691	0	0	0	0	8318750
1087-01_20	Consensus_2	0	0	0	0	710	0	0	0	0	8318750
1087-01_20	Consensus_3	0	0	0	0	744	0	0	0	0	8318750
1087-01_20	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	8318750
1087-01_20	Consensus_4	0	0	0	0	764	0	0	0	0	8318750
1087-01_20	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	8318750
1087-01_20	Consensus_5	0	0	0	0	728	0	0	0	0	8318750
1087-01_20	Consensus_6	0	0	0	0	745	0	0	0	0	8318750
1087-01_20	Consensus_7	0	0	0	0	716	0	0	0	0	8318750
1087-01_20	Consensus_8	0	0	0	0	700	0	0	0	0	8318750
1087-01_20	Consensus_9	0	0	0	0	825	0	0	0	0	8318750
1087-01_20	Consensus_10	0	0	0	0	796	0	0	0	0	8318750
1087-01_21	Consensus_1	0	0	0	0	691	0	0	0	0	67298
1087-01_21	Consensus_2	0	0	0	0	710	0	0	0	0	67298
1087-01_21	Consensus_3	0	0	0	0	744	0	0	0	0	67298
1087-01_21	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	67298
1087-01_21	Consensus_4	0	0	0	0	764	0	0	0	0	67298
1087-01_21	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	67298
1087-01_21	Consensus_5	0	0	0	0	728	0	0	0	0	67298
1087-01_21	Consensus_6	0	0	0	0	745	0	0	0	0	67298
1087-01_21	Consensus_7	0	0	0	0	716	0	0	0	0	67298
1087-01_21	Consensus_8	0	0	0	0	700	0	0	0	0	67298
1087-01_21	Consensus_9	0	0	0	0	825	0	0	0	0	67298
1087-01_21	Consensus_10	0	0	0	0	796	0	0	0	0	67298
1087-01_22	Consensus_1	0	0	0	0	691	0	0	0	0	10267752
1087-01_22	Consensus_2	0	0	0	0	710	0	0	0	0	10267752
1087-01_22	Consensus_3	0	0	0	0	744	0	0	0	0	10267752
1087-01_22	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	10267752
1087-01_22	Consensus_4	0	0	0	0	764	0	0	0	0	10267752
1087-01_22	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	10267752
1087-01_22	Consensus_5	0	0	0	0	728	0	0	0	0	10267752
1087-01_22	Consensus_6	0	0	0	0	745	0	0	0	0	10267752
1087-01_22	Consensus_7	0	0	0	0	716	0	0	0	0	10267752
1087-01_22	Consensus_8	0	0	0	0	700	0	0	0	0	10267752
1087-01_22	Consensus_9	0	0	0	0	825	0	0	0	0	10267752
1087-01_22	Consensus_10	0	0	0	0	796	0	0	0	0	10267752
1087-01_23	Consensus_1	0	0	0	0	691	0	0	0	0	7796340
1087-01_23	Consensus_2	0	0	0	0	710	0	0	0	0	7796340
1087-01_23	Consensus_3	0	0	0	0	744	0	0	0	0	7796340
1087-01_23	S129C40_011191_vs01_27	0	0	0	0	988	0	0	0	0	7796340
1087-01_23	Consensus_4	0	0	0	0	764	0	0	0	0	7796340
1087-01_23	S51C2050_014427_vs01_4	0	0	0	0	375	0	0	0	0	7796340
1087-01_23	Consensus_5	0	0	0	0	728	0	0	0	0	7796340
