Sample	Genome	Mean	Trimmed Mean	Covered Bases	Variance	Length	Count	Reads_per_base	RPKM	TPM
S79C2196_01275_vs01_8_2196-01_24	S79C2196_01275_vs01_8	55.00891	55.782177	700	160.89096	711	241	0.33895922	1406469.9	1000000
S80C2199_02517_vs01_28_2199-02_16	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_16	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_16	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_16	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_16	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_16	S80C2199_0294_vs01_49	2.120275	2.034351	343	4.50186	732	10	0.013661202	1366120.3	1000000
S80C2199_021408_vs01_102_2199-02_16	S80C2199_021408_vs01_102	7.5456142	7.422179	639	7.9777045	720	32	0.044444446	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_18	S80C2199_02517_vs01_28	15.301248	15.243565	691	33.896587	711	76	0.1068917	1406469.8	1000000
S80C2199_021983_vs01_4_2199-02_18	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_18	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_18	S80C2199_021081_vs01_8	25.627148	25.551527	732	42.358166	732	125	0.17076503	1366120.3	1000000
S80C2199_02496_vs01_12_2199-02_18	S80C2199_02496_vs01_12	25.627148	25.551527	732	42.358166	732	125	0.17076503	1366120.3	1000000
S80C2199_0294_vs01_49_2199-02_18	S80C2199_0294_vs01_49	0.5154639	0.46564886	164	0.7183491	732	2	0.0027322404	1366120.3	1000000
S80C2199_021408_vs01_102_2199-02_18	S80C2199_021408_vs01_102	0	0	0	0	720	0	0	0	0
S80C2199_02517_vs01_28_2199-02_17	S80C2199_02517_vs01_28	39.27451	39.2	710	48.960224	711	184	0.25879043	1406469.9	1000000
S80C2199_021983_vs01_4_2199-02_17	S80C2199_021983_vs01_4	13.654321	13.632094	704	7.318456	717	63	0.087866105	1394700.1	1000000
S80C2199_021408_vs01_242_2199-02_17	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_17	S80C2199_021081_vs01_8	11.254295	11.120229	731	11.628856	732	60	0.08196721	1366120.3	1000000
S80C2199_02496_vs01_12_2199-02_17	S80C2199_02496_vs01_12	11.254295	11.120229	731	11.628856	732	60	0.08196721	1366120.3	1000000
S80C2199_0294_vs01_49_2199-02_17	S80C2199_0294_vs01_49	2.2542956	2.183206	497	4.21061	732	11	0.015027323	1366120.3	1000000
S80C2199_021408_vs01_102_2199-02_17	S80C2199_021408_vs01_102	3.5228071	3.3813229	583	7.7261925	720	20	0.027777778	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_14	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_14	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_14	S80C2199_021408_vs01_242	7.717544	7.717899	663	8.55804	720	37	0.05138889	1388888.9	1000000
S80C2199_021081_vs01_8_2199-02_14	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_14	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_14	S80C2199_0294_vs01_49	28.792097	28.82061	731	37.476494	732	136	0.18579236	1366120.3	1000000
S80C2199_021408_vs01_102_2199-02_14	S80C2199_021408_vs01_102	138.96666	140.1284	720	1541.7896	720	653	0.90694445	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_15	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_15	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_15	S80C2199_021408_vs01_242	0.5245614	0.52918285	299	0.24983504	720	2	0.0027777778	1388888.9	1000000
S80C2199_021081_vs01_8_2199-02_15	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_15	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_15	S80C2199_0294_vs01_49	5.962199	5.8339696	650	7.847105	732	26	0.035519127	1366120.1	1000000
S80C2199_021408_vs01_102_2199-02_15	S80C2199_021408_vs01_102	38.885963	39.270428	702	35.591553	720	179	0.24861111	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_4	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_4	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_4	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_4	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_4	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_4	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_4	S80C2199_021408_vs01_102	203.49298	205.2432	720	1043.3717	720	996	1.3833333	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_5	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_5	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_5	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_5	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_5	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_5	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_5	S80C2199_021408_vs01_102	0	0	0	0	720	0	0	0	0
S80C2199_02517_vs01_28_2199-02_10	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_10	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_10	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_10	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_10	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_10	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_10	S80C2199_021408_vs01_102	186.9035	187.87354	719	969.48285	720	895	1.2430556	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_6	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_6	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_6	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_6	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_6	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_6	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_6	S80C2199_021408_vs01_102	0	0	0	0	720	0	0	0	0
S80C2199_02517_vs01_28_2199-02_7	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_7	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_7	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_7	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_7	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_7	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_7	S80C2199_021408_vs01_102	0	0	0	0	720	0	0	0	0
S80C2199_02517_vs01_28_2199-02_13	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_13	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_13	S80C2199_021408_vs01_242	1.1894736	1.1089494	380	1.370012	720	7	0.009722223	1388888.9	1000000
S80C2199_021081_vs01_8_2199-02_13	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_13	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_13	S80C2199_0294_vs01_49	12.95189	12.891221	688	20.248972	732	62	0.08469945	1366120.3	1000000
S80C2199_021408_vs01_102_2199-02_13	S80C2199_021408_vs01_102	179.5	180.83073	720	1550.2574	720	828	1.15	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_8	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_8	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_8	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_8	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_8	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_8	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_8	S80C2199_021408_vs01_102	0	0	0	0	720	0	0	0	0
S80C2199_02517_vs01_28_2199-02_9	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_9	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_9	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_9	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_9	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_9	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_9	S80C2199_021408_vs01_102	190.94562	192.34436	720	1578.7473	720	891	1.2375	1388888.9	1000000
S80C2199_02517_vs01_28_2199-02_12	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_12	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_12	S80C2199_021408_vs01_242	0.4105263	0.35019454	117	0.6536675	720	2	0.0027777778	1388888.9	1000000
S80C2199_021081_vs01_8_2199-02_12	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_12	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_12	S80C2199_0294_vs01_49	3.1185567	3.1564887	653	1.3921168	732	15	0.020491803	1366120.3	1000000
S80C2199_021408_vs01_102_2199-02_12	S80C2199_021408_vs01_102	238.14035	240.4572	720	2970.216	720	1112	1.5444444	1388889	1000000
S80C2199_02517_vs01_28_2199-02_11	S80C2199_02517_vs01_28	0	0	0	0	711	0	0	0	0
S80C2199_021983_vs01_4_2199-02_11	S80C2199_021983_vs01_4	0	0	0	0	717	0	0	0	0
S80C2199_021408_vs01_242_2199-02_11	S80C2199_021408_vs01_242	0	0	0	0	720	0	0	0	0
S80C2199_021081_vs01_8_2199-02_11	S80C2199_021081_vs01_8	0	0	0	0	732	0	0	0	0
S80C2199_02496_vs01_12_2199-02_11	S80C2199_02496_vs01_12	0	0	0	0	732	0	0	0	0
S80C2199_0294_vs01_49_2199-02_11	S80C2199_0294_vs01_49	0	0	0	0	732	0	0	0	0
S80C2199_021408_vs01_102_2199-02_11	S80C2199_021408_vs01_102	256.29123	258.24515	720	2183.4402	720	1242	1.725	1388888.9	1000000
S81C220_012378_vs01_fragment_1_15_220-01_4	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_3	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_27	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_28	S81C220_012378_vs01_fragment_1_15	1.9508772	1.9007782	449	3.4141028	720	9	0.0125	1388888.8	1000000
S81C220_012378_vs01_fragment_1_15_220-01_5	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_16	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_2	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_25	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_26	S81C220_012378_vs01_fragment_1_15	1.7122808	1.692607	471	1.414436	720	8	0.011111111	1388888.9	1000000
S81C220_012378_vs01_fragment_1_15_220-01_21	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_24	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_1	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_9	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_11	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_22	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_20	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_10	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_8	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_7	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S81C220_012378_vs01_fragment_1_15_220-01_6	S81C220_012378_vs01_fragment_1_15	0	0	0	0	720	0	0	0	0
S82C2202_018_vs02_fragment_2_115_2202-01_3	S82C2202_018_vs02_fragment_2_115	0	0	0	0	720	0	0	0	0
S82C2202_018_vs02_fragment_2_115_2202-01_5	S82C2202_018_vs02_fragment_2_115	0	0	0	0	720	0	0	0	0
S82C2202_018_vs02_fragment_2_115_2202-01_6	S82C2202_018_vs02_fragment_2_115	37.819298	38.377434	703	35.933903	720	176	0.24444444	1388888.9	1000000
S82C2202_018_vs02_fragment_2_115_2202-01_12	S82C2202_018_vs02_fragment_2_115	118.624565	119.01362	720	424.11533	720	563	0.78194445	1388888.9	1000000
S82C2202_018_vs02_fragment_2_115_2202-01_9	S82C2202_018_vs02_fragment_2_115	79.998245	80.554474	709	241.22847	720	371	0.5152778	1388888.9	1000000
S82C2202_018_vs02_fragment_2_115_2202-01_7	S82C2202_018_vs02_fragment_2_115	35.198246	35.155643	720	64.19788	720	169	0.23472223	1388888.8	1000000
S82C2202_018_vs02_fragment_2_115_2202-01_10	S82C2202_018_vs02_fragment_2_115	71.07544	72.001945	714	198.11555	720	330	0.45833334	1388888.9	1000000
S82C2202_018_vs02_fragment_2_115_2202-01_4	S82C2202_018_vs02_fragment_2_115	0	0	0	0	720	0	0	0	0
S82C2202_018_vs02_fragment_2_115_2202-01_8	S82C2202_018_vs02_fragment_2_115	88.88772	89.963036	718	191.30206	720	419	0.58194447	1388888.9	1000000
S82C2202_018_vs02_fragment_2_115_2202-01_13	S82C2202_018_vs02_fragment_2_115	0	0	0	0	720	0	0	0	0
S82C2202_018_vs02_fragment_2_115_2202-01_11	S82C2202_018_vs02_fragment_2_115	57.410526	57.319065	711	288.1651	720	273	0.37916666	1388889	1000000
S83C2213_0116_vs01_52_2213-01_12	S83C2213_0116_vs01_52	86.70588	87.49703	706	273.1009	711	388	0.54571027	1406469.8	1000000
S83C2213_0116_vs01_52_2213-01_15	S83C2213_0116_vs01_52	59.593582	59.657425	709	377.62378	711	268	0.3769339	1406469.8	1000000
S83C2213_0116_vs01_52_2213-01_14	S83C2213_0116_vs01_52	52.452763	52.645546	702	143.64464	711	237	0.33333334	1406469.8	1000000
S83C2213_0116_vs01_52_2213-01_5	S83C2213_0116_vs01_52	0	0	0	0	711	0	0	0	0
S83C2213_0116_vs01_52_2213-01_11	S83C2213_0116_vs01_52	67.30838	67.64356	706	262.98517	711	303	0.42616034	1406469.8	1000000
S83C2213_0116_vs01_52_2213-01_10	S83C2213_0116_vs01_52	1.7967914	1.7346535	472	2.2586327	711	9	0.012658228	1406469.6	1000000
S83C2213_0116_vs01_52_2213-01_9	S83C2213_0116_vs01_52	1.0962567	1.0574257	459	0.6657181	711	6	0.008438818	1406469.9	1000000
S83C2213_0116_vs01_52_2213-01_17	S83C2213_0116_vs01_52	23.270945	23.334654	702	26.155037	711	110	0.15471168	1406469.6	1000000
S83C2213_0116_vs01_52_2213-01_13	S83C2213_0116_vs01_52	53.4795	54.160397	710	253.79643	711	235	0.3305204	1406469.9	1000000
S83C2213_0116_vs01_52_2213-01_1	S83C2213_0116_vs01_52	0	0	0	0	711	0	0	0	0
S83C2213_0116_vs01_52_2213-01_2	S83C2213_0116_vs01_52	0.89483064	0.8871287	289	0.8549911	711	4	0.005625879	1406469.8	1000000
S83C2213_0116_vs01_52_2213-01_18	S83C2213_0116_vs01_52	49.579323	50.243565	707	129.73694	711	232	0.32630098	1406469.8	1000000
S83C2213_0116_vs01_52_2213-01_16	S83C2213_0116_vs01_52	36.017826	36.39406	709	47.81398	711	160	0.22503516	1406469.8	1000000
S83C2213_0116_vs01_52_2213-01_8	S83C2213_0116_vs01_52	0	0	0	0	711	0	0	0	0
S83C2213_0116_vs01_52_2213-01_7	S83C2213_0116_vs01_52	0	0	0	0	711	0	0	0	0
S84C2216_01609_vs01_464_2216_01_8	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
S84C2216_015060_vs01_6_2216_01_8	S84C2216_015060_vs01_6	0	0	0	0	711	0	0	0	0
S84C2216_01452_vs01_12_2216_01_8	S84C2216_01452_vs01_12	0	0	0	0	732	0	0	0	0
S84C2216_01609_vs01_104_2216_01_8	S84C2216_01609_vs01_104	0	0	0	0	735	0	0	0	0
S84C2216_01609_vs01_536_2216_01_8	S84C2216_01609_vs01_536	0	0	0	0	711	0	0	0	0
S84C2216_01209_vs01_47_2216_01_8	S84C2216_01209_vs01_47	0	0	0	0	711	0	0	0	0
S84C2216_0162_vs01_93_2216_01_8	S84C2216_0162_vs01_93	0	0	0	0	798	0	0	0	0
S84C2216_01578_vs01_4_2216_01_8	S84C2216_01578_vs01_4	0	0	0	0	717	0	0	0	0
S84C2216_01770_vs01_26_2216_01_8	S84C2216_01770_vs01_26	0	0	0	0	711	0	0	0	0
S84C2216_01609_vs01_464_2216_01_5	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
S84C2216_015060_vs01_6_2216_01_5	S84C2216_015060_vs01_6	0	0	0	0	711	0	0	0	0
S84C2216_01452_vs01_12_2216_01_5	S84C2216_01452_vs01_12	0	0	0	0	732	0	0	0	0
S84C2216_01609_vs01_104_2216_01_5	S84C2216_01609_vs01_104	0	0	0	0	735	0	0	0	0
S84C2216_01609_vs01_536_2216_01_5	S84C2216_01609_vs01_536	0	0	0	0	711	0	0	0	0
S84C2216_01209_vs01_47_2216_01_5	S84C2216_01209_vs01_47	0	0	0	0	711	0	0	0	0
S84C2216_0162_vs01_93_2216_01_5	S84C2216_0162_vs01_93	0	0	0	0	798	0	0	0	0
S84C2216_01578_vs01_4_2216_01_5	S84C2216_01578_vs01_4	0	0	0	0	717	0	0	0	0
S84C2216_01770_vs01_26_2216_01_5	S84C2216_01770_vs01_26	0	0	0	0	711	0	0	0	0
S84C2216_01609_vs01_464_2216_01_6	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
S84C2216_015060_vs01_6_2216_01_6	S84C2216_015060_vs01_6	0	0	0	0	711	0	0	0	0
S84C2216_01452_vs01_12_2216_01_6	S84C2216_01452_vs01_12	0	0	0	0	732	0	0	0	0
S84C2216_01609_vs01_104_2216_01_6	S84C2216_01609_vs01_104	0	0	0	0	735	0	0	0	0
S84C2216_01609_vs01_536_2216_01_6	S84C2216_01609_vs01_536	0	0	0	0	711	0	0	0	0
S84C2216_01209_vs01_47_2216_01_6	S84C2216_01209_vs01_47	0	0	0	0	711	0	0	0	0
S84C2216_0162_vs01_93_2216_01_6	S84C2216_0162_vs01_93	0	0	0	0	798	0	0	0	0
S84C2216_01578_vs01_4_2216_01_6	S84C2216_01578_vs01_4	0	0	0	0	717	0	0	0	0
S84C2216_01770_vs01_26_2216_01_6	S84C2216_01770_vs01_26	0	0	0	0	711	0	0	0	0
S84C2216_01609_vs01_464_2216_01_7	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
S84C2216_015060_vs01_6_2216_01_7	S84C2216_015060_vs01_6	0	0	0	0	711	0	0	0	0
S84C2216_01452_vs01_12_2216_01_7	S84C2216_01452_vs01_12	0	0	0	0	732	0	0	0	0
S84C2216_01609_vs01_104_2216_01_7	S84C2216_01609_vs01_104	0	0	0	0	735	0	0	0	0
S84C2216_01609_vs01_536_2216_01_7	S84C2216_01609_vs01_536	0	0	0	0	711	0	0	0	0
S84C2216_01209_vs01_47_2216_01_7	S84C2216_01209_vs01_47	0	0	0	0	711	0	0	0	0
S84C2216_0162_vs01_93_2216_01_7	S84C2216_0162_vs01_93	0	0	0	0	798	0	0	0	0
S84C2216_01578_vs01_4_2216_01_7	S84C2216_01578_vs01_4	0	0	0	0	717	0	0	0	0
S84C2216_01770_vs01_26_2216_01_7	S84C2216_01770_vs01_26	0	0	0	0	711	0	0	0	0
S84C2216_01609_vs01_464_2216_01_3	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
S84C2216_015060_vs01_6_2216_01_3	S84C2216_015060_vs01_6	0	0	0	0	711	0	0	0	0
S84C2216_01452_vs01_12_2216_01_3	S84C2216_01452_vs01_12	0	0	0	0	732	0	0	0	0
S84C2216_01609_vs01_104_2216_01_3	S84C2216_01609_vs01_104	0	0	0	0	735	0	0	0	0
S84C2216_01609_vs01_536_2216_01_3	S84C2216_01609_vs01_536	0	0	0	0	711	0	0	0	0
S84C2216_01209_vs01_47_2216_01_3	S84C2216_01209_vs01_47	0	0	0	0	711	0	0	0	0
S84C2216_0162_vs01_93_2216_01_3	S84C2216_0162_vs01_93	0	0	0	0	798	0	0	0	0
S84C2216_01578_vs01_4_2216_01_3	S84C2216_01578_vs01_4	0	0	0	0	717	0	0	0	0
S84C2216_01770_vs01_26_2216_01_3	S84C2216_01770_vs01_26	0	0	0	0	711	0	0	0	0
S84C2216_01609_vs01_464_2216_01_13	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
S84C2216_015060_vs01_6_2216_01_13	S84C2216_015060_vs01_6	0	0	0	0	711	0	0	0	0
S84C2216_01452_vs01_12_2216_01_13	S84C2216_01452_vs01_12	0	0	0	0	732	0	0	0	0
S84C2216_01609_vs01_104_2216_01_13	S84C2216_01609_vs01_104	71.37094	71.41746	733	221.70976	735	351	0.477551	1360544.1	1000000
S84C2216_01609_vs01_536_2216_01_13	S84C2216_01609_vs01_536	96.83957	97.60594	711	201.79207	711	437	0.6146273	1406469.9	1000000
S84C2216_01209_vs01_47_2216_01_13	S84C2216_01209_vs01_47	96.83957	97.60594	711	201.79207	711	437	0.6146273	1406469.9	1000000
S84C2216_0162_vs01_93_2216_01_13	S84C2216_0162_vs01_93	2.1064816	2.0719178	519	2.9577324	798	12	0.015037594	1253132.9	1000000
S84C2216_01578_vs01_4_2216_01_13	S84C2216_01578_vs01_4	1.6419753	1.5694716	384	2.2620513	717	7	0.009762901	1394700.1	1000000
S84C2216_01770_vs01_26_2216_01_13	S84C2216_01770_vs01_26	7.354724	7.2732673	646	18.204304	711	35	0.04922644	1406469.9	1000000
S84C2216_01609_vs01_464_2216_01_11	S84C2216_01609_vs01_464	16.417112	16.443563	711	25.343569	711	80	0.11251758	1406469.8	1000000
S84C2216_015060_vs01_6_2216_01_11	S84C2216_015060_vs01_6	5.262032	5.253465	555	14.165146	711	26	0.036568213	1406469.8	1000000
S84C2216_01452_vs01_12_2216_01_11	S84C2216_01452_vs01_12	15.706185	15.435115	713	43.05122	732	75	0.10245901	1366120.1	1000000
S84C2216_01609_vs01_104_2216_01_11	S84C2216_01609_vs01_104	0.92649573	0.92220116	300	0.8969852	735	4	0.005442177	1360544.3	1000000
S84C2216_01609_vs01_536_2216_01_11	S84C2216_01609_vs01_536	14.942959	14.895049	686	23.014593	711	69	0.09704641	1406469.8	1000000
S84C2216_01209_vs01_47_2216_01_11	S84C2216_01209_vs01_47	14.942959	14.895049	686	23.014593	711	69	0.09704641	1406469.8	1000000
S84C2216_0162_vs01_93_2216_01_11	S84C2216_0162_vs01_93	1.1651235	1.1335616	531	0.89232117	798	6	0.007518797	1253132.9	1000000
S84C2216_01578_vs01_4_2216_01_11	S84C2216_01578_vs01_4	0.89241624	0.83170253	376	1.0007727	717	4	0.0055788006	1394700.1	1000000
S84C2216_01770_vs01_26_2216_01_11	S84C2216_01770_vs01_26	4.682709	4.7069306	638	7.120576	711	20	0.028129395	1406469.8	1000000
S84C2216_01609_vs01_464_2216_01_4	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
S84C2216_015060_vs01_6_2216_01_4	S84C2216_015060_vs01_6	0	0	0	0	711	0	0	0	0
S84C2216_01452_vs01_12_2216_01_4	S84C2216_01452_vs01_12	0	0	0	0	732	0	0	0	0
S84C2216_01609_vs01_104_2216_01_4	S84C2216_01609_vs01_104	0	0	0	0	735	0	0	0	0
S84C2216_01609_vs01_536_2216_01_4	S84C2216_01609_vs01_536	0	0	0	0	711	0	0	0	0
S84C2216_01209_vs01_47_2216_01_4	S84C2216_01209_vs01_47	0	0	0	0	711	0	0	0	0
S84C2216_0162_vs01_93_2216_01_4	S84C2216_0162_vs01_93	0	0	0	0	798	0	0	0	0
S84C2216_01578_vs01_4_2216_01_4	S84C2216_01578_vs01_4	0	0	0	0	717	0	0	0	0
S84C2216_01770_vs01_26_2216_01_4	S84C2216_01770_vs01_26	0	0	0	0	711	0	0	0	0
S84C2216_01609_vs01_464_2216_01_2	S84C2216_01609_vs01_464	0	0	0	0	711	0	0	0	0
